"","mean","n","stdev"
"pop_Total",1172751,1,NA
"pop_Y0-14",19.6440676665379,1,NA
"pop_Y15-24",11.98105991809,1,NA
"pop_Y25-64",55.1890384233311,1,NA
"pop_Y65-74",6.41295552082241,1,NA
"pop_YGE75",6.77287847121853,1,NA
"ARPR",NA,0,NA
"low_work",NA,0,NA
"rooms_pp",NA,0,NA
"mat_depriv",NA,0,NA
"ARPR_socexcl",NA,0,NA
"emp_Y15-24_ED0-2",25.5707762557078,1,NA
"emp_Y25-64_ED0-2",21.363073110285,1,NA
"emp_Y15-24_ED3-4",43.8356164383562,1,NA
"emp_Y25-64_ED3-4",23.8413878562577,1,NA
"emp_Y15-24_ED5-8",30.5936073059361,1,NA
"emp_Y25-64_ED5-8",54.7955390334572,1,NA
"emp_TF",39.2956222057927,1,NA
"emp_TP",10.5452716624215,1,NA
"emp_Y15-24",15.5863011358784,1,NA
"emp_Y25-64",62.3425984580443,1,NA
"emp_YGE65",2.97470851089972,1,NA
"emp_Y15-24_NaceA",NA,0,NA
"emp_Y25-64_NaceA",NA,0,NA
"emp_Y15-24_NaceB-E",NA,0,NA
"emp_Y25-64_NaceB-E",6.29491945477076,1,NA
"emp_Y15-24_NaceF",NA,0,NA
"emp_Y25-64_NaceF",6.69144981412639,1,NA
"emp_Y15-24_NaceG-I",34.703196347032,1,NA
"emp_Y25-64_NaceG-I",19.9752168525403,1,NA
"emp_Y15-24_NaceJ",NA,0,NA
"emp_Y25-64_NaceJ",5.35315985130112,1,NA
"emp_Y15-24_NaceK",NA,0,NA
"emp_Y25-64_NaceK",4.58488228004957,1,NA
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",0.842627013630731,1,NA
"emp_Y15-24_NaceM_N",15.5251141552511,1,NA
"emp_Y25-64_NaceM_N",17.3977695167286,1,NA
"emp_Y15-24_NaceO-Q",24.2009132420091,1,NA
"emp_Y25-64_NaceO-Q",26.8897149938042,1,NA
"emp_Y15-24_NaceR-U",NA,0,NA
"emp_Y25-64_NaceR-U",11.7719950433705,1,NA
"unemp_Y15-24",10.2485267742762,1,NA
"unemp_YGE25",11.3642970054178,1,NA
"GDP",57000,1,NA
"GVAgr",1,1,NA
"disp_income",15500,1,NA
"training",10.4,1,NA
