"","Estimate","Uncond. variance","Nb models","Importance","+/- (alpha=0.05)"
"unemp_Y15_24",0.000190016921968045,2.7934066433127e-05,3,0.0123096546962304,0.0112823243623422
"low_work",0.00155624622354628,9.23784829299563e-05,3,0.0137992986867603,0.0205171443253654
"unemp_YGE25",-0.00119866636278953,8.44811696914109e-05,3,0.0149482479706117,0.0196205627580912
"emp_Y25_64_NaceJ",0.0165350799639326,0.00375120169325285,3,0.0149598604291235,0.130742476916617
"emp_Y25_64_NaceF",-0.00192854615821165,0.000491820816936439,3,0.0155691856496244,0.0473407303751243
"emp_Y25_64",0.00147556732509682,6.40002081468751e-05,3,0.0162344678436352,0.0170774174131598
"emp_Y25_64_NaceR_U",-0.00742931860852329,0.000556091855349197,3,0.0167884927017956,0.0503390213048403
"emp_Y25_64_ED3_4",0.00164976585310777,1.85926441295756e-05,3,0.0176808476034929,0.00920453977895825
"emp_Y15_24_NaceR_U",-0.00621368537478893,0.000645969150829261,4,0.0203222794363959,0.0542547028986129
"mat_depriv",0.00213529301444762,0.000106300639874551,4,0.0214008060225594,0.0220089558850932
"emp_Y15_24_NaceO_Q",0.0119119497843876,0.000739109811313876,5,0.0264106253213112,0.0580344648706657
"pop_Y65_74",-0.0269367286287035,0.00627441155104193,3,0.026709766373302,0.169090030042627
"emp_Y15_24_ED3_4",0.00273676908756944,5.11017388012021e-05,3,0.0274927301317104,0.0152598174907899
"rooms_pp",-0.17516548435883,0.177158386570391,6,0.0320130229566296,0.898488160511414
"training",-0.00750471984609929,0.000365270943703008,3,0.0320502961917251,0.0407980178713287
"emp_Y15_24_NaceM_N",-0.0311477178027365,0.00487120454940112,4,0.0358684114673346,0.148987448910997
"emp_TP",0.0208540478148417,0.00242721366421788,5,0.0375354629607036,0.105168457625186
"emp_Y15_24_ED0_2",-0.00946623760997735,0.000419951593302747,4,0.049247112641157,0.0437452715926989
"emp_Y25_64_NaceK",0.124572471531928,0.0627523188942639,11,0.0527677289584006,0.534744578316384
"emp_Y25_64_NaceA",-0.0414634656230408,0.00827631128045509,9,0.0532434825265756,0.194200305519655
"ARPR_socexcl",0.16701092334556,0.0732767975195611,32,0.247975645191283,0.577849498758179
"emp_Y25_64_NaceM_N",-1.27875342381881,2.42463719613299,67,0.44882554595787,3.32395306036151
"emp_Y25_64_NaceG_I",0.832421259560763,0.840475321526882,27,0.517187218747906,1.95701422990684
"emp_Y25_64_ED5_8",-0.326851850744897,0.107951008515588,29,0.564825087306484,0.70136623208131
"emp_Y25_64_NaceO_Q",-1.24804911413763,1.18469678799115,34,0.602526661105496,2.3234594961901
"emp_Y15_24_NaceG_I",-1.08085363765208,0.769549866442611,40,0.638352372230926,1.87262097737135
"emp_Y15_24_NaceB_E",-0.853528932467317,0.338162012619864,69,0.771681630861087,1.24134903320445
"pop_Y0_14",5.78342481508391,6.21187663224069,93,0.961506376226429,5.32038317712559
"GDP",0.00104203847103808,6.20658007627922e-08,93,0.965480540106953,0.00053181144813416
"(Intercept)",-23.5272898006124,2554.27995166854,100,1,107.886163071189
"emp_YGE65",1.54238919288407,0.170527484154726,100,1,0.881512942276485
