"","Estimate","Uncond. variance","Nb models","Importance","+/- (alpha=0.05)"
"emp_Y25_64_NaceO_Q",-0.0104995098034588,0.000771906452901186,10,0.0933104569043849,0.0547400741440604
"emp_PT",-0.135709769632919,0.0492593884384226,35,0.37285733535094,0.437287993717108
"pop_Y15_24",-0.40433147272492,0.672425160319258,50,0.415863298861494,1.61564158576343
"pop_Y25_64",-0.281499755250783,0.540086606212551,53,0.435990828052887,1.4479539472062
"emp_Y25_64_ED5_8",0.304296803416493,0.220700880551252,52,0.483908163194239,0.925603692587485
"emp_Y25_64_ED0_2",0.233509129339321,0.214427811989063,52,0.509465530657452,0.912354466690336
"emp_Y25_64",0.0930011322594219,0.226179831281698,71,0.727717553555311,0.937022422441205
"emp_Y25_64_ED3_4",0.377104635649305,0.21285389481934,79,0.804297865678385,0.908999922575821
"pop_YGE75",1.96857193903871,0.7385602386911,80,0.833654680455397,1.69323020509949
"pop_Total",-4.24875116105012e-07,8.0488454435607e-14,84,0.864103744961519,5.5897172429913e-07
"pop_Y0_14",0.376084909022267,0.615833985569123,88,0.903543862715394,1.54616155960086
"pop_Y65_74",-1.65955463262971,0.853617775897082,89,0.909983288548624,1.82034946601731
"(Intercept)",36.2947253615379,5524.15174309197,100,1,146.438693462699
"emp_FT",-1.07354493541869,0.084481588109745,100,1,0.572669535204587
"emp_Y25_64_NaceG_I",0.596396343420601,0.0295462971720843,100,1,0.338668322298518
"GDP",0.000255104936618858,2.02452882679633e-09,100,1,8.86512835635113e-05
