"","Estimate","Uncond. variance","Nb models","Importance","+/- (alpha=0.05)"
"pop_Total",-1.89057016715989e-09,2.59765112970138e-15,30,0.194041903692324,1.00418552505177e-07
"emp_Y25_64_NaceG_I",-0.0110939243908046,0.00211445852555701,30,0.203238240067868,0.0905989429069095
"emp_FT",0.0682661215016832,0.0374693322466241,45,0.340789642735622,0.381383167747499
"pop_Y15_24",-0.156694115269832,0.0990138688283628,44,0.344701798627544,0.619971263838994
"pop_YGE75",-0.0129128264593303,0.0682357643453718,45,0.37763026965243,0.514670854679139
"pop_Y25_64",-0.320513923824043,0.166376754682283,59,0.534642657630479,0.803655403888375
"pop_Y65_74",0.447211731199948,0.330003394854566,55,0.571179119712832,1.13183403349259
"pop_Y0_14",0.831907547244272,0.177219666376868,87,0.895822905322189,0.829429546903637
"emp_PT",0.433628843395814,0.0457583009623252,88,0.943358492547956,0.421462064455708
"(Intercept)",4.52799640867232,1294.74667488193,100,1,70.8950555435263
"emp_Y25_64_ED0_2",-6.82025129954713,1.73448583803288,100,1,2.59483008164751
"emp_Y25_64_ED3_4",-6.81214788056469,1.71842277993628,100,1,2.5827867842862
"emp_Y25_64_ED5_8",-6.68581576209343,1.781754847715,100,1,2.62995016714426
"emp_Y25_64",6.60354186203138,1.92733624801758,100,1,2.73528314680813
"emp_Y25_64_NaceO_Q",0.593751087416008,0.0226878210528078,100,1,0.296769960546835
"GDP",0.000145788934347447,2.03644754376273e-09,100,1,8.89119548239574e-05
