"","Estimate","Uncond. variance","Nb models","Importance","+/- (alpha=0.05)"
"emp_Y25_64_NaceG_I",0.00122439504759466,0.000710470470461309,25,0.168929033960277,0.052516270445502
"pop_Total",8.14425866857954e-09,2.13641171140771e-15,26,0.176845980665476,9.10674833952274e-08
"pop_Y15_24",-0.0634771756667069,0.0339064291424283,36,0.293028512428084,0.362795496545444
"pop_Y65_74",-0.0743664490131904,0.0547801390078851,40,0.347318038132158,0.461139607096143
"pop_YGE75",0.128209812010722,0.0805369863980173,44,0.373356829179526,0.559137406384428
"emp_FT",0.132980386750677,0.0580684035426193,49,0.421024018519513,0.4747782368992
"pop_Y0_14",0.281711592391622,0.112182888146757,54,0.558208879364561,0.659909178026042
"pop_Y25_64",-0.679095540440606,0.127637867081865,82,0.850995112662751,0.703899455612697
"emp_PT",0.372142820497966,0.0473723178201882,91,0.952996036603976,0.428828042283801
"emp_Y25_64",3.56334122875507,1.5806402202711,98,0.989819952135685,2.47706483790473
"(Intercept)",35.8727793043451,842.796713698917,100,1,57.1981888051684
"emp_Y25_64_ED0_2",-3.80204652033846,1.3660003875215,100,1,2.30274724555376
"emp_Y25_64_ED3_4",-3.77229035772209,1.35307528634288,100,1,2.29182705056112
"emp_Y25_64_ED5_8",-3.73287254473283,1.404930812048,100,1,2.33533037900579
"emp_Y25_64_NaceO_Q",0.490310585261659,0.01731536388864,100,1,0.259260689463608
"GDP",0.000150031985570014,1.53146372359266e-09,100,1,7.71035221097338e-05
