"","Estimate","Uncond. variance","Nb models","Importance","+/- (alpha=0.05)"
"training",0.00367081923081238,0.000178472935105363,7,0.056026425774975,0.0265935663468382
"emp_FT",0.0118422232605411,0.00096814753033111,11,0.0929430589756285,0.0619385694509749
"pop_Y15_24",0.00125780518440379,0.0158718451917212,13,0.122178746076732,0.250786473779725
"emp_PT",0.0332382586059065,0.0051093195955073,16,0.133640187097713,0.142289198890695
"emp_Y25_64_ED0_2",-0.52519080080007,0.978993876287966,16,0.142738961068101,1.96961066506443
"emp_Y25_64_ED3_4",-0.527701205308842,0.98811496257888,16,0.143469933701042,1.97876462354866
"emp_Y25_64_ED5_8",-0.530223155876235,1.01036281401357,16,0.145062134643466,2.00091701126931
"emp_Y25_64",0.588403606176565,1.05848848772851,31,0.287194752418235,2.04801658398981
"pop_YGE75",0.293645757303258,0.236886164893852,30,0.294480358725437,0.968858264138436
"pop_Y65_74",-0.537245966513263,0.563682494142989,41,0.422102101806446,1.49454044840455
"pop_Y0_14",0.541483269594912,0.459256882873715,50,0.474868776616115,1.3490195281548
"emp_Y25_64_NaceO_Q",0.398413227023752,0.110307568779717,68,0.705933786509672,0.661139425290043
"pop_Y25_64",-0.821951125529481,0.426430185377165,71,0.711778806948341,1.29991324592138
"emp_Y25_64_NaceG_I",-0.501004467677343,0.146953215120375,81,0.795710470089671,0.763097350562421
"pop_Total",-4.23689182293208e-07,5.07415316523271e-14,92,0.926430549318444,4.48406795704398e-07
"(Intercept)",42.4655061432548,2932.95798510806,100,1,107.806096322772
"GDP",0.000304012728557568,6.71826290863414e-09,100,1,0.000163161953815634
