"","Estimate","Uncond. variance","Nb models","Importance","+/- (alpha=0.05)"
"pop_Y15_24",0.00327702347512972,0.0041964159442593,6,0.0598643326288217,0.129122934786969
"emp_Y25_64_NaceO_Q",0.0249272662645286,0.00492447669463317,10,0.0823777236023751,0.13987631016307
"emp_FT",0.0152151051415859,0.00261857668333063,10,0.0852758443377733,0.101999201617982
"training",0.0142862291703702,0.00136931157982541,11,0.0899699805394348,0.0737590415322037
"pop_YGE75",0.0991744380416304,0.0739925459433186,16,0.14671322702341,0.542198247596663
"pop_Y65_74",-0.262129893200898,0.356668147763365,27,0.249762323215663,1.19040923495979
"emp_PT",-0.110329348704174,0.0392391062290593,30,0.259695176630333,0.394842304043682
"emp_Y25_64",1.67446552338264,7.77009052862452,30,0.273027099238807,5.55619096029893
"emp_Y25_64_ED0_2",-1.73573390422782,8.19172818355095,30,0.274644703267001,5.70495063443129
"emp_Y25_64_ED5_8",-1.70558486842917,8.13427961310829,36,0.31356400813552,5.68491103552386
"emp_Y25_64_ED3_4",-1.76482943980428,8.12254447963271,51,0.454886531321335,5.68080881186476
"pop_Y0_14",0.689723952893057,0.704792491929502,47,0.501090882342105,1.67338071125686
"pop_Y25_64",-1.43910157106114,0.515083919652411,88,0.894430020603223,1.43055025837177
"emp_Y25_64_NaceG_I",-0.878910327843197,0.247112591180448,88,0.898148365370122,0.99085832253845
"pop_Total",-6.52906031154293e-07,6.32447073035527e-14,98,0.985264741636888,5.01275198547483e-07
"(Intercept)",92.2723861002137,3251.40947446311,100,1,113.657986387504
"GDP",0.000526484012919334,1.33140322496389e-08,100,1,0.000229995281598456
