"","Estimate","Uncond. variance","Nb models","Importance","+/- (alpha=0.05)"
"emp_Y25_64_NaceO_Q",-0.00918315620398587,0.00439089901968668,12,0.0547752553230457,0.13981618558603
"pop_Total",-2.56897666711419e-08,3.50128334292788e-15,12,0.0675966152286311,1.24851669423272e-07
"pop_Y65_74",-2.98381649828804,20.3671684294066,27,0.300062650246523,9.52239192686125
"emp_PT",-0.830426297565141,1.14190812828272,36,0.398196808797918,2.25473915720337
"pop_Y15_24",-4.49627815090001,31.2269493489408,37,0.418337404287897,11.7908605866415
"emp_Y25_64_ED3_4",0.298501911741701,0.307146844046141,43,0.423873375059553,1.16937486200253
"GDP",0.000391834681403866,2.422173321859e-07,46,0.448109375264675,0.00103844460208629
"training",-0.543725494861242,0.388999852187952,57,0.461668190868165,1.31599864801356
"emp_Y25_64_ED5_8",-0.00808429334574699,0.146388433513958,37,0.475451845730839,0.807298427781533
"emp_Y25_64_ED0_2",-0.709351620186002,0.559918173880086,50,0.527207363419804,1.57885776369995
"pop_YGE75",4.65777783711564,18.5537210210241,58,0.580800312550674,9.08858422069444
"pop_Y25_64",-2.30010685615245,14.6312952186455,55,0.587615867686451,8.07090269894372
"pop_Y0_14",5.00065113070928,20.6631163443782,59,0.589854801713299,9.59132562380205
"emp_Y25_64_NaceG_I",1.83798722650524,1.00538144492879,75,0.828052966731915,2.11566137733682
"emp_FT",-1.782440237518,1.11901257669568,79,0.85699346552033,2.23202065269555
"(Intercept)",168.404948261194,142210.894185817,100,1,795.695970116843
