"","Estimate","Uncond. variance","Nb models","Importance","+/- (alpha=0.05)"
"emp_Y25_64_NaceO_Q",0.000349038670476248,0.00187179844726618,12,0.0915816450661505,0.0861949468245247
"training",0.00601622835722422,0.00256825928826081,19,0.158461460965078,0.10096519733982
"pop_Y15_24",-0.213149292204765,0.23922783761133,20,0.173409772338138,0.974446773793743
"emp_Y25_64_NaceG_I",-0.124359040484292,0.0534978422042641,30,0.24034816518078,0.460808410908622
"pop_Y25_64",-0.0381883662196021,0.143774305083876,29,0.26508629383595,0.755427696238322
"emp_FT",-0.339005252877815,0.241759623836932,39,0.380305872394914,0.979589565397155
"pop_Y0_14",0.618908872770741,0.754879642783714,56,0.561856122601607,1.73097629957804
"pop_Y65_74",-1.40218748125022,2.49004582670461,55,0.573080718774919,3.14380742040187
"emp_PT",0.623605535438777,0.2392892145767,70,0.689265019831551,0.974571769176418
"emp_Y25_64_ED5_8",-6.61995102257572,15.6032377438282,73,0.804112934265428,7.86972628699792
"emp_Y25_64_ED3_4",-6.48289248818818,15.0331012809123,74,0.80991406275828,7.72460990107393
"emp_Y25_64",6.65915146493205,16.1553281799456,77,0.835454085320409,8.00774356458056
"pop_YGE75",2.0282266650135,1.05527104147462,90,0.918028634884672,2.04660615066761
"emp_Y25_64_ED0_2",-6.73558353829991,15.3566044975129,91,0.929693918162657,7.8072819639355
"pop_Total",-5.60092229121571e-07,4.90842739724022e-14,99,0.995340017495198,4.41390976510171e-07
"(Intercept)",5.07569197537133,2295.43262179724,100,1,95.4518916127511
"GDP",0.000447780816121331,1.41109415445603e-08,100,1,0.000236662943153076
